Operation, num1, num2, entity1, entity2, raw_cost, v1_cost, v2_cost, unmatch_cost, Entity_type, change?
ns,1105,1121,public void DummyForGlobalFunctions.JS_ASSERT_NOT_ON_TRACE( ),public void DummyForGlobalFunctions.JS_ASSERT_NOT_ON_TRACE( ),0,0,0,87,Method,0
ns,1106,1122,public void DummyForGlobalFunctions.JS_ASSERT_REQUEST_DEPTH( ),public void DummyForGlobalFunctions.JS_ASSERT_REQUEST_DEPTH( ),0,0,0,87,Method,0
ns,1107,1123,public void DummyForGlobalFunctions.JS_AtomKey( ),public void DummyForGlobalFunctions.JS_AtomKey( ),0,0,0,87,Method,0
ns,1108,1124,public void DummyForGlobalFunctions.JS_BIT( ),public void DummyForGlobalFunctions.JS_BIT( ),0,0,0,87,Method,0
ns,1109,1125,public void DummyForGlobalFunctions.JS_CALL_OBJECT_TRACER( ),public void DummyForGlobalFunctions.JS_CALL_OBJECT_TRACER( ),0,0,0,87,Method,0
ns,1110,1126,public void DummyForGlobalFunctions.JS_CallTracer( ),public void DummyForGlobalFunctions.JS_CallTracer( ),0,0,0,87,Method,0
ns,1111,1127,public void DummyForGlobalFunctions.JS_ClearAllTraps( ),public void DummyForGlobalFunctions.JS_ClearAllTraps( ),0,0,0,87,Method,0
ns,1112,1128,public void DummyForGlobalFunctions.JS_ClearAllWatchPoints( ),public void DummyForGlobalFunctions.JS_ClearAllWatchPoints( ),0,0,0,87,Method,0
ns,1113,1129,public void DummyForGlobalFunctions.JS_ClearPendingException( ),public void DummyForGlobalFunctions.JS_ClearPendingException( ),0,0,0,87,Method,0
ns,1114,1130,public void DummyForGlobalFunctions.JS_ClearRegExpRoots( ),public void DummyForGlobalFunctions.JS_ClearRegExpRoots( ),0,0,0,87,Method,0
ns,1115,1131,public void DummyForGlobalFunctions.JS_CompileUCFunction( ),public void DummyForGlobalFunctions.JS_CompileUCFunction( ),0,0,0,87,Method,0
ns,1116,1132,public void DummyForGlobalFunctions.JS_CompileUCScript( ),public void DummyForGlobalFunctions.JS_CompileUCScript( ),0,0,0,87,Method,0
ns,1117,1133,public void DummyForGlobalFunctions.JS_ContextIterator( ),public void DummyForGlobalFunctions.JS_ContextIterator( ),0,0,0,87,Method,0
ns,1118,1134,public void DummyForGlobalFunctions.JS_DHASH_ENTRY_IS_FREE( ),public void DummyForGlobalFunctions.JS_DHASH_ENTRY_IS_FREE( ),0,0,0,87,Method,0
ns,1119,1135,public void DummyForGlobalFunctions.JS_DHASH_TABLE_SIZE( ),public void DummyForGlobalFunctions.JS_DHASH_TABLE_SIZE( ),0,0,0,87,Method,0
ns,1120,1136,public void DummyForGlobalFunctions.JS_DHashTableDestroy( ),public void DummyForGlobalFunctions.JS_DHashTableDestroy( ),0,0,0,87,Method,0
ns,1121,1137,public void DummyForGlobalFunctions.JS_DHashTableEnumerate( ),public void DummyForGlobalFunctions.JS_DHashTableEnumerate( ),0,0,0,87,Method,0
ns,1122,1138,public void DummyForGlobalFunctions.JS_DHashTableFinish( ),public void DummyForGlobalFunctions.JS_DHashTableFinish( ),0,0,0,87,Method,0
ns,1123,1139,public void DummyForGlobalFunctions.JS_DHashTableInit( ),public void DummyForGlobalFunctions.JS_DHashTableInit( ),0,0,0,87,Method,0
ns,1124,1140,public void DummyForGlobalFunctions.JS_DHashTableOperate( ),public void DummyForGlobalFunctions.JS_DHashTableOperate( ),0,0,0,87,Method,0
ns,1125,1141,public void DummyForGlobalFunctions.JS_DHashTableRawRemove( ),public void DummyForGlobalFunctions.JS_DHashTableRawRemove( ),0,0,0,87,Method,0
ns,1126,1142,public void DummyForGlobalFunctions.JS_DecompileFunction( ),public void DummyForGlobalFunctions.JS_DecompileFunction( ),0,0,0,87,Method,0
ns,1127,1143,public void DummyForGlobalFunctions.JS_DecompileFunctionBody( ),public void DummyForGlobalFunctions.JS_DecompileFunctionBody( ),0,0,0,87,Method,0
ns,1128,1144,public void DummyForGlobalFunctions.JS_DecompileScript( ),public void DummyForGlobalFunctions.JS_DecompileScript( ),0,0,0,87,Method,0
ns,1129,1145,public void DummyForGlobalFunctions.JS_DestroyIdArray( ),public void DummyForGlobalFunctions.JS_DestroyIdArray( ),0,0,0,87,Method,0
ns,1130,1146,public void DummyForGlobalFunctions.JS_DestroyScript( ),public void DummyForGlobalFunctions.JS_DestroyScript( ),0,0,0,87,Method,0
ns,1131,1147,public void DummyForGlobalFunctions.JS_FinishArenaPool( ),public void DummyForGlobalFunctions.JS_FinishArenaPool( ),0,0,0,87,Method,0
ns,1132,1148,public void DummyForGlobalFunctions.JS_FreeArenaPool( ),public void DummyForGlobalFunctions.JS_FreeArenaPool( ),0,0,0,87,Method,0
ns,1133,1149,public void DummyForGlobalFunctions.JS_FunctionHasLocalNames( ),public void DummyForGlobalFunctions.JS_FunctionHasLocalNames( ),0,0,0,87,Method,0
ns,1134,1150,public void DummyForGlobalFunctions.JS_GC( ),public void DummyForGlobalFunctions.JS_GC( ),0,0,0,87,Method,0
ns,1135,1151,public void DummyForGlobalFunctions.JS_GetConstructor( ),public void DummyForGlobalFunctions.JS_GetConstructor( ),0,0,0,87,Method,0
ns,1136,1152,public void DummyForGlobalFunctions.JS_GetContextPrivate( ),public void DummyForGlobalFunctions.JS_GetContextPrivate( ),0,0,0,87,Method,0
ns,1137,1153,public void DummyForGlobalFunctions.JS_GetFunctionArgumentCount( ),public void DummyForGlobalFunctions.JS_GetFunctionArgumentCount( ),0,0,0,87,Method,0
ns,1138,1154,public void DummyForGlobalFunctions.JS_GetFunctionLocalNameArray( ),public void DummyForGlobalFunctions.JS_GetFunctionLocalNameArray( ),0,0,0,87,Method,0
ns,1139,1155,public void DummyForGlobalFunctions.JS_GetFunctionObject( ),public void DummyForGlobalFunctions.JS_GetFunctionObject( ),0,0,0,87,Method,0
ns,1140,1156,public void DummyForGlobalFunctions.JS_GetFunctionScript( ),public void DummyForGlobalFunctions.JS_GetFunctionScript( ),0,0,0,87,Method,0
ns,1141,1157,public void DummyForGlobalFunctions.JS_GetGlobalForObject( ),public void DummyForGlobalFunctions.JS_GetGlobalForObject( ),0,0,0,87,Method,0
ns,1142,1158,public void DummyForGlobalFunctions.JS_GetGlobalObject( ),public void DummyForGlobalFunctions.JS_GetGlobalObject( ),0,0,0,87,Method,0
ns,1143,1159,public void DummyForGlobalFunctions.JS_GetOptions( ),public void DummyForGlobalFunctions.JS_GetOptions( ),0,0,0,87,Method,0
ns,1144,1160,public void DummyForGlobalFunctions.JS_GetPendingException( ),public void DummyForGlobalFunctions.JS_GetPendingException( ),0,0,0,87,Method,0
ns,1145,1161,public void DummyForGlobalFunctions.JS_GetReservedSlot( ),public void DummyForGlobalFunctions.JS_GetReservedSlot( ),0,0,0,87,Method,0
ns,1146,1162,public void DummyForGlobalFunctions.JS_GetScriptLineExtent( ),public void DummyForGlobalFunctions.JS_GetScriptLineExtent( ),0,0,0,87,Method,0
ns,1147,1163,public void DummyForGlobalFunctions.JS_GetScriptVersion( ),public void DummyForGlobalFunctions.JS_GetScriptVersion( ),0,0,0,87,Method,0
ns,1148,1164,public void DummyForGlobalFunctions.JS_GetStringChars( ),public void DummyForGlobalFunctions.JS_GetStringChars( ),0,0,0,87,Method,0
ns,1149,1165,public void DummyForGlobalFunctions.JS_GetStringLength( ),public void DummyForGlobalFunctions.JS_GetStringLength( ),0,0,0,87,Method,0
ns,1150,1166,public void DummyForGlobalFunctions.JS_GetVersion( ),public void DummyForGlobalFunctions.JS_GetVersion( ),0,0,0,87,Method,0
ns,1151,1167,public void DummyForGlobalFunctions.JS_HAS_STRICT_OPTION( ),public void DummyForGlobalFunctions.JS_HAS_STRICT_OPTION( ),0,0,0,87,Method,0
ns,1152,1168,public void DummyForGlobalFunctions.JS_HAS_WERROR_OPTION( ),public void DummyForGlobalFunctions.JS_HAS_WERROR_OPTION( ),0,0,0,87,Method,0
ns,1153,1169,public void DummyForGlobalFunctions.JS_HOWMANY( ),public void DummyForGlobalFunctions.JS_HOWMANY( ),0,0,0,87,Method,0
ns,1154,1170,public void DummyForGlobalFunctions.JS_HandleTrap( ),public void DummyForGlobalFunctions.JS_HandleTrap( ),0,0,0,87,Method,0
ns,1155,1171,public void DummyForGlobalFunctions.JS_InitArenaPool( ),public void DummyForGlobalFunctions.JS_InitArenaPool( ),0,0,0,87,Method,0
ns,1156,1172,public void DummyForGlobalFunctions.JS_IsExceptionPending( ),public void DummyForGlobalFunctions.JS_IsExceptionPending( ),0,0,0,87,Method,0
ns,1157,1173,public void DummyForGlobalFunctions.JS_IsRunning( ),public void DummyForGlobalFunctions.JS_IsRunning( ),0,0,0,87,Method,0
ns,1158,1174,public void DummyForGlobalFunctions.JS_LIKELY( ),public void DummyForGlobalFunctions.JS_LIKELY( ),0,0,0,87,Method,0
ns,1159,1175,public void DummyForGlobalFunctions.JS_LOCK_GC( ),public void DummyForGlobalFunctions.JS_LOCK_GC( ),0,0,0,87,Method,0
ns,1160,1176,public void DummyForGlobalFunctions.JS_LOCK_OBJ( ),public void DummyForGlobalFunctions.JS_LOCK_OBJ( ),0,0,0,87,Method,0
ns,1161,1177,public void DummyForGlobalFunctions.JS_LineNumberToPC( ),public void DummyForGlobalFunctions.JS_LineNumberToPC( ),0,0,0,87,Method,0
ns,1162,1178,public void DummyForGlobalFunctions.JS_LocalNameToAtom( ),public void DummyForGlobalFunctions.JS_LocalNameToAtom( ),0,0,0,87,Method,0
ns,1163,1179,public void DummyForGlobalFunctions.JS_MAX( ),public void DummyForGlobalFunctions.JS_MAX( ),0,0,0,87,Method,0
ns,1164,1180,public void DummyForGlobalFunctions.JS_MIN( ),public void DummyForGlobalFunctions.JS_MIN( ),0,0,0,87,Method,0
ns,1165,1181,public void DummyForGlobalFunctions.JS_MaybeGC( ),public void DummyForGlobalFunctions.JS_MaybeGC( ),0,0,0,87,Method,0
ns,1166,1182,public void DummyForGlobalFunctions.JS_NOTIFY_ALL_CONDVAR( ),public void DummyForGlobalFunctions.JS_NOTIFY_ALL_CONDVAR( ),0,0,0,87,Method,0
ns,1167,1183,public void DummyForGlobalFunctions.JS_NOT_REACHED( ),public void DummyForGlobalFunctions.JS_NOT_REACHED( ),0,0,0,87,Method,0
ns,1168,1184,public void DummyForGlobalFunctions.JS_NewDHashTable( ),public void DummyForGlobalFunctions.JS_NewDHashTable( ),0,0,0,87,Method,0
ns,1169,1185,public void DummyForGlobalFunctions.JS_NewObject( ),public void DummyForGlobalFunctions.JS_NewObject( ),0,0,0,87,Method,0
ns,1170,1186,public void DummyForGlobalFunctions.JS_NewStringCopyZ( ),public void DummyForGlobalFunctions.JS_NewStringCopyZ( ),0,0,0,87,Method,0
ns,1171,1187,public void DummyForGlobalFunctions.JS_Now( ),public void DummyForGlobalFunctions.JS_Now( ),0,0,0,87,Method,0
ns,1172,1188,public void DummyForGlobalFunctions.JS_PCToLineNumber( ),public void DummyForGlobalFunctions.JS_PCToLineNumber( ),0,0,0,87,Method,0
ns,1173,1189,public void DummyForGlobalFunctions.JS_REMOVE_LINK( ),public void DummyForGlobalFunctions.JS_REMOVE_LINK( ),0,0,0,87,Method,0
ns,1174,1190,public void DummyForGlobalFunctions.JS_ROTATE_LEFT32( ),public void DummyForGlobalFunctions.JS_ROTATE_LEFT32( ),0,0,0,87,Method,0
ns,1175,1191,public void DummyForGlobalFunctions.JS_RUNTIME_METER( ),public void DummyForGlobalFunctions.JS_RUNTIME_METER( ),0,0,0,87,Method,0
ns,1176,1192,public void DummyForGlobalFunctions.JS_RUNTIME_UNMETER( ),public void DummyForGlobalFunctions.JS_RUNTIME_UNMETER( ),0,0,0,87,Method,0
ns,1177,1193,public void DummyForGlobalFunctions.JS_ReleaseFunctionLocalNameArray( ),public void DummyForGlobalFunctions.JS_ReleaseFunctionLocalNameArray( ),0,0,0,87,Method,0
ns,1178,1194,public void DummyForGlobalFunctions.JS_ReportErrorFlagsAndNumber( ),public void DummyForGlobalFunctions.JS_ReportErrorFlagsAndNumber( ),0,0,0,87,Method,0
ns,1179,1195,public void DummyForGlobalFunctions.JS_ReportErrorNumber( ),public void DummyForGlobalFunctions.JS_ReportErrorNumber( ),0,0,0,87,Method,0
ns,1180,1196,public void DummyForGlobalFunctions.JS_ReportOutOfMemory( ),public void DummyForGlobalFunctions.JS_ReportOutOfMemory( ),0,0,0,87,Method,0
ns,1181,1197,public void DummyForGlobalFunctions.JS_RestoreExceptionState( ),public void DummyForGlobalFunctions.JS_RestoreExceptionState( ),0,0,0,87,Method,0
ns,1182,1198,public void DummyForGlobalFunctions.JS_SET_BIT( ),public void DummyForGlobalFunctions.JS_SET_BIT( ),0,0,0,87,Method,0
ns,1183,1199,public void DummyForGlobalFunctions.JS_SET_RVAL( ),public void DummyForGlobalFunctions.JS_SET_RVAL( ),0,0,0,87,Method,0
ns,1184,1200,public void DummyForGlobalFunctions.JS_SET_TRACING_NAME( ),public void DummyForGlobalFunctions.JS_SET_TRACING_NAME( ),0,0,0,87,Method,0
ns,1185,1201,public void DummyForGlobalFunctions.JS_STATIC_ASSERT( ),public void DummyForGlobalFunctions.JS_STATIC_ASSERT( ),0,0,0,87,Method,0
ns,1186,1202,public void DummyForGlobalFunctions.JS_SaveExceptionState( ),public void DummyForGlobalFunctions.JS_SaveExceptionState( ),0,0,0,87,Method,0
ns,1187,1203,public void DummyForGlobalFunctions.JS_SetGCCallbackRT( ),public void DummyForGlobalFunctions.JS_SetGCCallbackRT( ),0,0,0,87,Method,0
ns,1188,1204,public void DummyForGlobalFunctions.JS_SetGlobalObject( ),public void DummyForGlobalFunctions.JS_SetGlobalObject( ),0,0,0,87,Method,0
ns,1189,1205,public void DummyForGlobalFunctions.JS_SetOptions( ),public void DummyForGlobalFunctions.JS_SetOptions( ),0,0,0,87,Method,0
ns,1190,1206,public void DummyForGlobalFunctions.JS_SetVersion( ),public void DummyForGlobalFunctions.JS_SetVersion( ),0,0,0,87,Method,0
ns,1191,1207,public void DummyForGlobalFunctions.JS_TEST_BIT( ),public void DummyForGlobalFunctions.JS_TEST_BIT( ),0,0,0,87,Method,0
ns,1192,1208,public void DummyForGlobalFunctions.JS_THREAD_DATA( ),public void DummyForGlobalFunctions.JS_THREAD_DATA( ),0,0,0,87,Method,0
ns,1193,1209,public void DummyForGlobalFunctions.JS_TRACE_MONITOR( ),public void DummyForGlobalFunctions.JS_TRACE_MONITOR( ),0,0,0,87,Method,0
ns,1194,1210,public void DummyForGlobalFunctions.JS_UNLOCK_GC( ),public void DummyForGlobalFunctions.JS_UNLOCK_GC( ),0,0,0,87,Method,0
ns,1195,1211,public void DummyForGlobalFunctions.JS_UNLOCK_OBJ( ),public void DummyForGlobalFunctions.JS_UNLOCK_OBJ( ),0,0,0,87,Method,0
ns,1196,1212,public void DummyForGlobalFunctions.JS_UNLOCK_SCOPE( ),public void DummyForGlobalFunctions.JS_UNLOCK_SCOPE( ),0,0,0,87,Method,0
ns,1197,1213,public void DummyForGlobalFunctions.JS_UPTRDIFF( ),public void DummyForGlobalFunctions.JS_UPTRDIFF( ),0,0,0,87,Method,0
ns,1198,1214,public void DummyForGlobalFunctions.JS_WAIT_CONDVAR( ),public void DummyForGlobalFunctions.JS_WAIT_CONDVAR( ),0,0,0,87,Method,0
ns,1199,1215,public void DummyForGlobalFunctions.JS_free( ),public void DummyForGlobalFunctions.JS_free( ),0,0,0,87,Method,0
ns,1200,1216,public void DummyForGlobalFunctions.JS_malloc( ),public void DummyForGlobalFunctions.JS_malloc( ),0,0,0,87,Method,0
ns,1201,1217,public void DummyForGlobalFunctions.JS_realloc( ),public void DummyForGlobalFunctions.JS_realloc( ),0,0,0,87,Method,0
ns,1202,1218,public void DummyForGlobalFunctions.JS_snprintf( ),public void DummyForGlobalFunctions.JS_snprintf( ),0,0,0,87,Method,0
ns,1203,1219,public void DummyForGlobalFunctions.JS_strdup( ),public void DummyForGlobalFunctions.JS_strdup( ),0,0,0,87,Method,0
ns,1204,1220,public void DummyForGlobalFunctions.JS_vsmprintf( ),public void DummyForGlobalFunctions.JS_vsmprintf( ),0,0,0,87,Method,0
ns,1205,1221,public void DummyForGlobalFunctions.JT_CLR_TAG( ),public void DummyForGlobalFunctions.JT_CLR_TAG( ),0,0,0,87,Method,0
ns,1206,1222,public void DummyForGlobalFunctions.JT_HAS_TAG( ),public void DummyForGlobalFunctions.JT_HAS_TAG( ),0,0,0,87,Method,0
ns,1207,1223,public void DummyForGlobalFunctions.JT_OTHER_DIR( ),public void DummyForGlobalFunctions.JT_OTHER_DIR( ),0,0,0,87,Method,0
ns,1208,1224,public void DummyForGlobalFunctions.JT_TO_BPDELTA( ),public void DummyForGlobalFunctions.JT_TO_BPDELTA( ),0,0,0,87,Method,0
ns,1209,1225,public static void DummyForGlobalFunctions.JoinPeers( ProblemType * ProblemType * VMFragment * ),public static void DummyForGlobalFunctions.JoinPeers( ProblemType * ProblemType * VMFragment * ),0,0,0,87,Method,0
ns,1210,1226,public void DummyForGlobalFunctions.KeyPress( ),public void DummyForGlobalFunctions.KeyPress( ),0,0,0,87,Method,0
ns,1211,1227,public void DummyForGlobalFunctions.LL_DIV( ),public void DummyForGlobalFunctions.LL_DIV( ),0,0,0,87,Method,0
ns,1212,1228,public void DummyForGlobalFunctions.LL_I2L( ),public void DummyForGlobalFunctions.LL_I2L( ),0,0,0,87,Method,0
ns,1213,1229,public void DummyForGlobalFunctions.LL_L2I( ),public void DummyForGlobalFunctions.LL_L2I( ),0,0,0,87,Method,0
ns,1214,1230,public void DummyForGlobalFunctions.LOCKED_OBJ_GET_SLOT( ),public void DummyForGlobalFunctions.LOCKED_OBJ_GET_SLOT( ),0,0,0,87,Method,0
ns,1215,1231,public void DummyForGlobalFunctions.LOG( ),public void DummyForGlobalFunctions.LOG( ),0,0,0,87,Method,0
ns,1216,1232,public void DummyForGlobalFunctions.LOpcode( ),public void DummyForGlobalFunctions.LOpcode( ),0,0,0,87,Method,0
ns,1217,1233,public static ProblemType DummyForGlobalFunctions.LanguagesMatch( ProblemType & ProblemType & ),public static ProblemType DummyForGlobalFunctions.LanguagesMatch( ProblemType & ProblemType & ),0,0,0,87,Method,0
ns,1218,1234,public void DummyForGlobalFunctions.Last( ),public void DummyForGlobalFunctions.Last( ),0,0,0,87,Method,0
ns,1219,1235,public void DummyForGlobalFunctions.LastChild( ),public void DummyForGlobalFunctions.LastChild( ),0,0,0,87,Method,0
ns,1220,1236,public void DummyForGlobalFunctions.LeavePresShell( ),public void DummyForGlobalFunctions.LeavePresShell( ),0,0,0,87,Method,0
ns,1221,1237,public void DummyForGlobalFunctions.LeftRight( ),public void DummyForGlobalFunctions.LeftRight( ),0,0,0,87,Method,0
ns,1222,1238,public void DummyForGlobalFunctions.Length( ),public void DummyForGlobalFunctions.Length( ),0,0,0,87,Method,0
ns,1223,1239,public static ProblemType DummyForGlobalFunctions.LineHasClear( ProblemType * ),public static ProblemType DummyForGlobalFunctions.LineHasClear( ProblemType * ),0,0,0,87,Method,0
ns,1224,1240,public void DummyForGlobalFunctions.LoadChromeSheetSync( ),public void DummyForGlobalFunctions.LoadChromeSheetSync( ),0,0,0,87,Method,0
ns,1225,1241,public static void DummyForGlobalFunctions.LogMessage( char * ),public static void DummyForGlobalFunctions.LogMessage( char * ),0,0,0,87,Method,0
ns,1226,1242,public static void DummyForGlobalFunctions.LogMessageWithContext( nsIURI * ProblemType ProblemType char * ),public static void DummyForGlobalFunctions.LogMessageWithContext( nsIURI * ProblemType ProblemType char * ),0,0,0,87,Method,0
ns,1227,1243,public void DummyForGlobalFunctions.LogStringMessage( ),public void DummyForGlobalFunctions.LogStringMessage( ),0,0,0,87,Method,0
ns,1228,1244,public void DummyForGlobalFunctions.LoggingEnabled( ),public void DummyForGlobalFunctions.LoggingEnabled( ),0,0,0,87,Method,0
ns,1229,1245,public static ProblemType DummyForGlobalFunctions.LookupCompileTimeConstant( ProblemType * ProblemType * ProblemType * ProblemType * ),public static ProblemType DummyForGlobalFunctions.LookupCompileTimeConstant( ProblemType * ProblemType * ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,1230,1246,public static VMFragment DummyForGlobalFunctions.LookupLoop( ProblemType * void * ProblemType * ProblemType ProblemType ),public static VMFragment DummyForGlobalFunctions.LookupLoop( ProblemType * void * ProblemType * ProblemType ProblemType ),0,0,0,104,Method,0
ns,1231,1247,public static VMFragment DummyForGlobalFunctions.LookupOrAddLoop( ProblemType * void * ProblemType * ProblemType ProblemType ),public static VMFragment DummyForGlobalFunctions.LookupOrAddLoop( ProblemType * void * ProblemType * ProblemType ProblemType ),0,0,0,104,Method,0
ns,1232,1248,public static ProblemType DummyForGlobalFunctions.LookupProperty( ProblemType * ProblemType * char * ProblemType ProblemType * * ProblemType * * ),public static ProblemType DummyForGlobalFunctions.LookupProperty( ProblemType * ProblemType * char * ProblemType ProblemType * * ProblemType * * ),0,0,0,87,Method,0
ns,1233,1249,public static ProblemType DummyForGlobalFunctions.LookupPropertyById( ProblemType * ProblemType * ProblemType ProblemType ProblemType * * ProblemType * * ),public static ProblemType DummyForGlobalFunctions.LookupPropertyById( ProblemType * ProblemType * ProblemType ProblemType ProblemType * * ProblemType * * ),0,0,0,87,Method,0
ns,1234,1250,public static ProblemType DummyForGlobalFunctions.LookupResult( ProblemType * ProblemType * ProblemType * ProblemType * ProblemType * ),public static ProblemType DummyForGlobalFunctions.LookupResult( ProblemType * ProblemType * ProblemType * ProblemType * ProblemType * ),0,0,0,87,Method,0
